schema,role,commit,strategy,strategy_sha256,opponent_family,seed_set,seed,scenario_id,police_start,thief_start,config,grid,quota,horizon,outcome,captured,steps,barriers_placed,own_score,opponent_score
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,4902912703780515698,c9020d5ab4d867d3d60f510c2c7e0e36b8924ae01a9041a5b051934c12aabfe3,"10,8","6,8",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,2641924777248849796,c1ad3d474fd59ff939e568c1619d0e70210bd43bd2d0361ce627d350862f94f4,"8,8","4,8",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,14617239932871170910,29cb5df5bf47bf27ceac755a0aeb63cb6fb20967b59edeaa14c5695e879b0ff7,"10,5","7,5",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,16627751628749857540,8933465fce4f0b95baf1950be5374c84a7a594880e6df52eb4e3afacf258a988,"2,9","8,8",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,16392670541353157348,7319beb3ae8121bfa6fa22b20386302ff26e5e6710904090cc47d732b00ea529,"9,4","5,0",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,17100173884268704506,cfbc2805f0b23ebbe4916a08d8740ce9857f1bc187f2af80c3945cae806b92e8,"6,1","7,7",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,17081151888433354409,ac832c4f868a82eef2759748fa754f69f67088672ba0e93562f10c2388d27267,"6,1","8,4",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,9124484903177292308,78ff35278deb34d5cff12d029dcaf05c047a48e7fde05e68a2f2020a6cc64b63,"2,8","1,2",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,12739775652440895604,05348100d0be25eb333b23051a33600ea97ff203ff8435118b172af5ef5f0350,"7,8","0,7",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,15405410189104822594,a07e31e0a9e87414c98ba1b105471aef2abaf7a2d51091f872636a46dffa2382,"9,2","5,9",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,16505916689869648870,1a6df67b3c0ec654a51e02deea9480e45bcb6c2b8e3fba53e55bbd3b88cc24e8,"7,10","8,5",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,16266360673805823780,47692f82827561cb26917e8bfabaa145412de9c739e45d7a475df9c82bff5326,"0,9","6,9",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,554013289198452017,4b976c15a4fa09f0ac78ea5e503016e8c7add9268ab93cbb858b0940668a145f,"2,3","3,3",grid11,11,14,35,SURVIVAL,0,35,0,10,5
